Kecamatan,Price,Luas Bangunan,Luas Tanah,SD Inklusi,SMP Inklusi,Kepadatan
pakal,1400000000,69,72,3.0,1.0,3474.0
pakal,1400000000,69,72,0.0,0.0,3474.0
pakal,1400000000,69,72,0.0,0.0,3474.0
pakal,1400000000,69,72,0.0,0.0,3474.0
pakal,1400000000,69,72,0.0,0.0,3474.0
pakal,1400000000,69,72,0.0,0.0,3474.0
tandes,1400000000,70,72,0.0,0.0,9234.0
tandes,1400000000,70,72,0.0,0.0,9234.0
tandes,1400000000,70,72,0.0,0.0,9234.0
tandes,1400000000,70,72,0.0,0.0,9234.0
tandes,1400000000,70,72,0.0,0.0,9234.0
tandes,1400000000,70,72,4.0,1.0,9234.0
tandes,1400000000,70,72,5.0,1.0,9234.0
tandes,1400000000,70,72,5.0,1.0,9234.0
tandes,1400000000,70,72,5.0,1.0,9234.0
tandes,1400000000,70,72,5.0,1.0,9234.0
tandes,1400000000,150,72,0.0,0.0,9234.0
tandes,1400000000,150,72,0.0,0.0,9234.0
tandes,1400000000,150,72,0.0,0.0,9234.0
tandes,1400000000,150,72,0.0,0.0,9234.0
tandes,1400000000,150,72,0.0,0.0,9234.0
tandes,1400000000,150,72,4.0,1.0,9234.0
tandes,1400000000,150,72,5.0,1.0,9234.0
tandes,1400000000,150,72,5.0,1.0,9234.0
tandes,1400000000,150,72,5.0,1.0,9234.0
tandes,1400000000,150,72,5.0,1.0,9234.0
wiyung,1400000000,120,72,0.0,0.0,6179.0
wiyung,1400000000,120,72,0.0,0.0,6179.0
wiyung,1400000000,120,72,5.0,1.0,6179.0
wiyung,1400000000,120,72,5.0,1.0,6179.0
wiyung,1400000000,120,72,5.0,1.0,6179.0
wiyung,1400000000,120,72,5.0,1.0,6179.0
wiyung,1400000000,120,72,6.0,2.0,6179.0
wiyung,1400000000,120,72,6.0,2.0,6179.0
wiyung,1400000000,120,72,6.0,2.0,6179.0
wiyung,1400000000,120,72,6.0,2.0,6179.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,3.0,2.0,5397.0
rungkut,1400000000,120,75,4.0,2.0,5397.0
rungkut,1400000000,120,75,5.0,2.0,5397.0
rungkut,1400000000,120,75,6.0,2.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,6.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,120,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,3.0,2.0,5397.0
rungkut,1400000000,110,75,4.0,2.0,5397.0
rungkut,1400000000,110,75,5.0,2.0,5397.0
rungkut,1400000000,110,75,6.0,2.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,6.0,3.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,3.0,2.0,5397.0
rungkut,1400000000,110,75,4.0,2.0,5397.0
rungkut,1400000000,110,75,5.0,2.0,5397.0
rungkut,1400000000,110,75,6.0,2.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,6.0,3.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
rungkut,1400000000,110,75,7.0,3.0,5397.0
sambikerep,1400000000,110,75,3.0,2.0,4023.0
sambikerep,1400000000,110,75,4.0,2.0,4023.0
sambikerep,1400000000,110,75,4.0,2.0,4023.0
sambikerep,1400000000,110,75,4.0,2.0,4023.0
sambikerep,1400000000,110,75,4.0,2.0,4023.0
sambikerep,1400000000,110,75,4.0,2.0,4023.0
sambikerep,1400000000,110,75,4.0,2.0,4023.0
sambikerep,1400000000,110,75,4.0,2.0,4023.0
sambikerep,1400000000,110,75,4.0,2.0,4023.0
sambikerep,1400000000,110,75,4.0,2.0,4023.0
sukolilo,1400000000,83,75,5.0,3.0,3845.0
sukolilo,1400000000,83,75,5.0,3.0,3845.0
sukolilo,1400000000,83,75,5.0,4.0,3845.0
sukolilo,1400000000,83,75,4.0,4.0,3845.0
sukolilo,1400000000,83,75,5.0,4.0,3845.0
sukolilo,1400000000,83,75,5.0,3.0,3845.0
sukolilo,1400000000,83,75,6.0,3.0,3845.0
sukolilo,1400000000,83,75,6.0,3.0,3845.0
sukolilo,1400000000,83,75,6.0,3.0,3845.0
sukolilo,1400000000,83,75,6.0,3.0,3845.0
sukolilo,1400000000,83,75,5.0,3.0,3845.0
sukolilo,1400000000,83,75,5.0,3.0,3845.0
sukolilo,1400000000,83,75,5.0,4.0,3845.0
sukolilo,1400000000,83,75,4.0,4.0,3845.0
sukolilo,1400000000,83,75,5.0,4.0,3845.0
sukolilo,1400000000,83,75,5.0,3.0,3845.0
sukolilo,1400000000,83,75,6.0,3.0,3845.0
sukolilo,1400000000,83,75,6.0,3.0,3845.0
sukolilo,1400000000,83,75,6.0,3.0,3845.0
sukolilo,1400000000,83,75,6.0,3.0,3845.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,3.0,21774.0
kenjeran,1400000000,86,77,6.0,3.0,21774.0
kenjeran,1400000000,86,77,6.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,3.0,21774.0
kenjeran,1400000000,86,77,6.0,3.0,21774.0
kenjeran,1400000000,86,77,6.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,3.0,21774.0
kenjeran,1400000000,86,77,6.0,3.0,21774.0
kenjeran,1400000000,86,77,6.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,2.0,21774.0
kenjeran,1400000000,86,77,6.0,3.0,21774.0
kenjeran,1400000000,86,77,6.0,3.0,21774.0
kenjeran,1400000000,86,77,6.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
kenjeran,1400000000,86,77,7.0,4.0,21774.0
tambaksari,1400000000,86,77,8.0,2.0,25309.0
tambaksari,1400000000,86,77,9.0,2.0,25309.0
tambaksari,1400000000,86,77,9.0,2.0,25309.0
tambaksari,1400000000,86,77,9.0,2.0,25309.0
tambaksari,1400000000,86,77,9.0,2.0,25309.0
tambaksari,1400000000,86,77,10.0,2.0,25309.0
tambaksari,1400000000,86,77,12.0,2.0,25309.0
tambaksari,1400000000,86,77,12.0,2.0,25309.0
tambaksari,1400000000,86,77,12.0,2.0,25309.0
tambaksari,1400000000,86,77,13.0,2.0,25309.0
lakarsantri,1400000000,100,78,5.0,2.0,3440.0
lakarsantri,1400000000,100,78,4.0,2.0,3440.0
lakarsantri,1400000000,100,78,4.0,2.0,3440.0
lakarsantri,1400000000,100,78,4.0,2.0,3440.0
lakarsantri,1400000000,100,78,4.0,2.0,3440.0
lakarsantri,1400000000,100,78,4.0,2.0,3440.0
lakarsantri,1400000000,100,78,5.0,2.0,3440.0
lakarsantri,1400000000,100,78,5.0,2.0,3440.0
lakarsantri,1400000000,100,78,6.0,2.0,3440.0
lakarsantri,1400000000,100,78,6.0,2.0,3440.0
tambaksari,1400000000,125,83,8.0,2.0,25309.0
tambaksari,1400000000,125,83,9.0,2.0,25309.0
tambaksari,1400000000,125,83,9.0,2.0,25309.0
tambaksari,1400000000,125,83,9.0,2.0,25309.0
tambaksari,1400000000,125,83,9.0,2.0,25309.0
tambaksari,1400000000,125,83,10.0,2.0,25309.0
tambaksari,1400000000,125,83,12.0,2.0,25309.0
tambaksari,1400000000,125,83,12.0,2.0,25309.0
tambaksari,1400000000,125,83,12.0,2.0,25309.0
tambaksari,1400000000,125,83,13.0,2.0,25309.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,3.0,1.0,5079.0
mulyorejo,1400000000,160,84,3.0,1.0,5079.0
mulyorejo,1400000000,160,84,3.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,2.0,1.0,5079.0
mulyorejo,1400000000,160,84,3.0,1.0,5079.0
mulyorejo,1400000000,160,84,3.0,1.0,5079.0
mulyorejo,1400000000,160,84,3.0,1.0,5079.0
wiyung,1400000000,108,84,0.0,0.0,6179.0
wiyung,1400000000,108,84,0.0,0.0,6179.0
wiyung,1400000000,108,84,5.0,1.0,6179.0
wiyung,1400000000,108,84,5.0,1.0,6179.0
wiyung,1400000000,108,84,5.0,1.0,6179.0
wiyung,1400000000,108,84,5.0,1.0,6179.0
wiyung,1400000000,108,84,6.0,2.0,6179.0
wiyung,1400000000,108,84,6.0,2.0,6179.0
wiyung,1400000000,108,84,6.0,2.0,6179.0
wiyung,1400000000,108,84,6.0,2.0,6179.0
asemrowo,1400000000,255,85,,,5784.0
dukuh pakis,1400000000,65,90,0.0,0.0,5784.0
dukuh pakis,1400000000,65,90,0.0,0.0,5784.0
dukuh pakis,1400000000,65,90,0.0,0.0,5784.0
dukuh pakis,1400000000,65,90,3.0,1.0,5784.0
dukuh pakis,1400000000,65,90,3.0,1.0,5784.0
dukuh pakis,1400000000,65,90,2.0,1.0,5784.0
dukuh pakis,1400000000,65,90,2.0,1.0,5784.0
dukuh pakis,1400000000,65,90,2.0,1.0,5784.0
dukuh pakis,1400000000,65,90,2.0,1.0,5784.0
dukuh pakis,1400000000,65,90,2.0,1.0,5784.0
jambangan,1400000000,200,90,2.0,2.0,13222.0
jambangan,1400000000,200,90,3.0,2.0,13222.0
jambangan,1400000000,200,90,3.0,2.0,13222.0
jambangan,1400000000,200,90,3.0,2.0,13222.0
jambangan,1400000000,200,90,3.0,3.0,13222.0
jambangan,1400000000,200,90,3.0,3.0,13222.0
jambangan,1400000000,200,90,3.0,3.0,13222.0
jambangan,1400000000,200,90,3.0,3.0,13222.0
jambangan,1400000000,200,90,4.0,3.0,13222.0
jambangan,1400000000,200,90,4.0,3.0,13222.0
kenjeran,1400000000,110,90,6.0,2.0,21774.0
kenjeran,1400000000,110,90,6.0,2.0,21774.0
kenjeran,1400000000,110,90,6.0,2.0,21774.0
kenjeran,1400000000,110,90,6.0,3.0,21774.0
kenjeran,1400000000,110,90,6.0,3.0,21774.0
kenjeran,1400000000,110,90,6.0,4.0,21774.0
kenjeran,1400000000,110,90,7.0,4.0,21774.0
kenjeran,1400000000,110,90,7.0,4.0,21774.0
kenjeran,1400000000,110,90,7.0,4.0,21774.0
kenjeran,1400000000,110,90,7.0,4.0,21774.0
rungkut,1400000000,129,90,3.0,2.0,5397.0
rungkut,1400000000,129,90,4.0,2.0,5397.0
rungkut,1400000000,129,90,5.0,2.0,5397.0
rungkut,1400000000,129,90,6.0,2.0,5397.0
rungkut,1400000000,129,90,7.0,3.0,5397.0
rungkut,1400000000,129,90,6.0,3.0,5397.0
rungkut,1400000000,129,90,7.0,3.0,5397.0
rungkut,1400000000,129,90,7.0,3.0,5397.0
rungkut,1400000000,129,90,7.0,3.0,5397.0
rungkut,1400000000,129,90,7.0,3.0,5397.0
rungkut,1400000000,160,90,3.0,2.0,5397.0
rungkut,1400000000,160,90,4.0,2.0,5397.0
rungkut,1400000000,160,90,5.0,2.0,5397.0
rungkut,1400000000,160,90,6.0,2.0,5397.0
rungkut,1400000000,160,90,7.0,3.0,5397.0
rungkut,1400000000,160,90,6.0,3.0,5397.0
rungkut,1400000000,160,90,7.0,3.0,5397.0
rungkut,1400000000,160,90,7.0,3.0,5397.0
rungkut,1400000000,160,90,7.0,3.0,5397.0
rungkut,1400000000,160,90,7.0,3.0,5397.0
sukolilo,1400000000,90,90,5.0,3.0,3845.0
sukolilo,1400000000,90,90,5.0,3.0,3845.0
sukolilo,1400000000,90,90,5.0,4.0,3845.0
sukolilo,1400000000,90,90,4.0,4.0,3845.0
sukolilo,1400000000,90,90,5.0,4.0,3845.0
sukolilo,1400000000,90,90,5.0,3.0,3845.0
sukolilo,1400000000,90,90,6.0,3.0,3845.0
sukolilo,1400000000,90,90,6.0,3.0,3845.0
sukolilo,1400000000,90,90,6.0,3.0,3845.0
sukolilo,1400000000,90,90,6.0,3.0,3845.0
wiyung,1400000000,90,90,0.0,0.0,6179.0
wiyung,1400000000,90,90,0.0,0.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,0.0,0.0,6179.0
wiyung,1400000000,90,90,0.0,0.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,0.0,0.0,6179.0
wiyung,1400000000,120,90,0.0,0.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,150,90,0.0,0.0,6179.0
wiyung,1400000000,150,90,0.0,0.0,6179.0
wiyung,1400000000,150,90,5.0,1.0,6179.0
wiyung,1400000000,150,90,5.0,1.0,6179.0
wiyung,1400000000,150,90,5.0,1.0,6179.0
wiyung,1400000000,150,90,5.0,1.0,6179.0
wiyung,1400000000,150,90,6.0,2.0,6179.0
wiyung,1400000000,150,90,6.0,2.0,6179.0
wiyung,1400000000,150,90,6.0,2.0,6179.0
wiyung,1400000000,150,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,0.0,0.0,6179.0
wiyung,1400000000,120,90,0.0,0.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,0.0,0.0,6179.0
wiyung,1400000000,90,90,0.0,0.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,5.0,1.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,90,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,0.0,0.0,6179.0
wiyung,1400000000,120,90,0.0,0.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,5.0,1.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
wiyung,1400000000,120,90,6.0,2.0,6179.0
tambaksari,1400000000,120,93,8.0,2.0,25309.0
tambaksari,1400000000,120,93,9.0,2.0,25309.0
tambaksari,1400000000,120,93,9.0,2.0,25309.0
tambaksari,1400000000,120,93,9.0,2.0,25309.0
tambaksari,1400000000,120,93,9.0,2.0,25309.0
tambaksari,1400000000,120,93,10.0,2.0,25309.0
tambaksari,1400000000,120,93,12.0,2.0,25309.0
tambaksari,1400000000,120,93,12.0,2.0,25309.0
tambaksari,1400000000,120,93,12.0,2.0,25309.0
tambaksari,1400000000,120,93,13.0,2.0,25309.0
benowo,1400000000,96,96,3.0,1.0,2813.0
benowo,1400000000,96,96,3.0,1.0,2813.0
benowo,1400000000,96,96,3.0,1.0,2813.0
benowo,1400000000,96,96,4.0,2.0,2813.0
benowo,1400000000,96,96,4.0,2.0,2813.0
benowo,1400000000,96,96,4.0,2.0,2813.0
benowo,1400000000,96,96,5.0,2.0,2813.0
benowo,1400000000,96,96,5.0,2.0,2813.0
benowo,1400000000,96,96,5.0,2.0,2813.0
benowo,1400000000,96,96,5.0,2.0,2813.0
jambangan,1400000000,110,96,2.0,2.0,13222.0
jambangan,1400000000,110,96,3.0,2.0,13222.0
jambangan,1400000000,110,96,3.0,2.0,13222.0
jambangan,1400000000,110,96,3.0,2.0,13222.0
jambangan,1400000000,110,96,3.0,3.0,13222.0
jambangan,1400000000,110,96,3.0,3.0,13222.0
jambangan,1400000000,110,96,3.0,3.0,13222.0
jambangan,1400000000,110,96,3.0,3.0,13222.0
jambangan,1400000000,110,96,4.0,3.0,13222.0
jambangan,1400000000,110,96,4.0,3.0,13222.0
rungkut,1400000000,140,96,3.0,2.0,5397.0
rungkut,1400000000,140,96,4.0,2.0,5397.0
rungkut,1400000000,140,96,5.0,2.0,5397.0
rungkut,1400000000,140,96,6.0,2.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,6.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,3.0,2.0,5397.0
rungkut,1400000000,140,96,4.0,2.0,5397.0
rungkut,1400000000,140,96,5.0,2.0,5397.0
rungkut,1400000000,140,96,6.0,2.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,6.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,3.0,2.0,5397.0
rungkut,1400000000,140,96,4.0,2.0,5397.0
rungkut,1400000000,140,96,5.0,2.0,5397.0
rungkut,1400000000,140,96,6.0,2.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,6.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
rungkut,1400000000,140,96,7.0,3.0,5397.0
sambikerep,1400000000,96,96,3.0,2.0,4023.0
sambikerep,1400000000,96,96,4.0,2.0,4023.0
sambikerep,1400000000,96,96,4.0,2.0,4023.0
sambikerep,1400000000,96,96,4.0,2.0,4023.0
sambikerep,1400000000,96,96,4.0,2.0,4023.0
sambikerep,1400000000,96,96,4.0,2.0,4023.0
sambikerep,1400000000,96,96,4.0,2.0,4023.0
sambikerep,1400000000,96,96,4.0,2.0,4023.0
sambikerep,1400000000,96,96,4.0,2.0,4023.0
sambikerep,1400000000,96,96,4.0,2.0,4023.0
dukuh pakis,1400000000,180,98,0.0,0.0,5784.0
dukuh pakis,1400000000,180,98,0.0,0.0,5784.0
